Timestamp,VehicleID,Gear,EngineRPM,EngineTemp,OilPressure,Vibration
1/6/2024 15:55,VH_23,1,2204,82,43.9,0.91
1/6/2024 15:56,VH_28,4,2585,64.6,44.2,0.87
1/6/2024 15:57,VH_16,3,2370,100.4,50.1,1.08
1/6/2024 15:58,VH_37,1,1700,83.9,46.4,1.06
1/6/2024 15:59,VH_21,2,2288,100.5,39.2,1.02
1/6/2024 16:00,VH_15,3,2435,82.4,44.6,0.72
1/6/2024 16:01,VH_17,4,2113,91.2,42.3,0.97
1/6/2024 16:02,VH_50,3,2237,98.5,47.6,1
1/6/2024 16:03,VH_37,1,2016,100.7,45.5,1.25
1/6/2024 16:04,VH_13,4,1786,92.3,50.7,1.04
1/6/2024 16:05,VH_19,2,1734,91.8,41.3,1.08
1/6/2024 16:06,VH_30,1,1738,96.2,44,1.39
1/6/2024 16:07,VH_45,1,2400,94.6,39.7,0.77
1/6/2024 16:08,VH_18,4,1452,77.1,44.8,0.92
1/6/2024 16:09,VH_14,4,2000,77.3,37.3,0.77
1/6/2024 16:10,VH_36,3,1970,68.9,46.6,1.32
1/6/2024 16:11,VH_36,2,2115,97.7,44.7,1.33
1/6/2024 16:12,VH_20,3,1643,86,45.8,1.31
1/6/2024 16:13,VH_19,3,2321,98.2,48.9,1.11
1/6/2024 16:14,VH_45,1,1818,94,46.1,1.08
1/6/2024 16:15,VH_44,4,2539,80,38.6,0.91
1/6/2024 16:16,VH_7,1,2013,88.8,42.2,1.15
1/6/2024 16:17,VH_44,2,2171,85.5,44.6,0.74
1/6/2024 16:18,VH_4,3,2201,83.9,43.4,0.74
1/6/2024 16:19,VH_34,2,2273,99.2,44,0.92
1/6/2024 16:20,VH_2,4,2211,115.1,53.1,1.38
1/6/2024 16:21,VH_5,4,2071,101.2,45.5,0.9
1/6/2024 16:22,VH_10,5,2302,89.7,46.9,0.92
1/6/2024 16:23,VH_32,2,2339,102.6,35,1.06
1/6/2024 16:24,VH_42,1,1970,107.1,48.7,1.18
1/6/2024 16:25,VH_41,2,2327,76.1,59.3,1.25
1/6/2024 16:26,VH_13,3,2557,102.2,51.7,0.78
1/6/2024 16:27,VH_39,4,2411,97.7,42.8,0.98
1/6/2024 16:28,VH_5,4,2479,101.9,56.4,1.04
1/6/2024 16:29,VH_10,2,2251,98.1,45.1,1.06
1/6/2024 16:30,VH_10,2,1919,87.7,46.5,1.17
1/6/2024 16:31,VH_38,2,1957,110.3,43.7,1.16
1/6/2024 16:32,VH_27,3,2295,93.4,43.5,1.01
1/6/2024 16:33,VH_21,3,2482,85.7,33.8,1.23
1/6/2024 16:34,VH_8,1,3035,95.1,48.9,1.19
1/6/2024 16:35,VH_1,2,2494,99.7,43.5,1.18
1/6/2024 16:36,VH_28,1,1848,90.9,44.1,0.89
1/6/2024 16:37,VH_49,5,1969,93.9,46.4,1.14
1/6/2024 16:38,VH_39,3,2883,90.9,42.9,1.24
1/6/2024 16:39,VH_14,4,2135,83.4,46.3,0.9
1/6/2024 16:40,VH_21,5,2214,81.8,51,1.03
1/6/2024 16:41,VH_30,4,1911,76,47,1.31
1/6/2024 16:42,VH_21,5,2669,105.2,44.2,1.08
1/6/2024 16:43,VH_49,1,2350,87.8,44.4,0.98
1/6/2024 16:44,VH_9,1,1967,55.7,46,1.29
1/6/2024 16:45,VH_17,3,1901,94,40.8,0.91
1/6/2024 16:46,VH_5,4,2292,93.8,46,0.66
1/6/2024 16:47,VH_31,5,2213,71.3,48.4,0.84
1/6/2024 16:48,VH_40,2,2449,81.7,45.4,1.23
1/6/2024 16:49,VH_38,2,2364,81.2,42.9,1.1
1/6/2024 16:50,VH_43,3,2120,82.6,43.6,1.01
1/6/2024 16:51,VH_19,4,2036,102.1,48.3,1.21
1/6/2024 16:52,VH_36,2,2152,88.5,39.5,1.03
1/6/2024 16:53,VH_50,3,2034,85.7,40.9,0.96
1/6/2024 16:54,VH_33,3,2160,101.2,37,1.17
1/6/2024 16:55,VH_13,4,2204,95,45.2,0.92
1/6/2024 16:56,VH_14,2,1930,72.6,49.3,1.1
1/6/2024 16:57,VH_33,2,2389,83.8,51.7,0.84
1/6/2024 16:58,VH_29,2,2088,93.2,52.7,0.79
1/6/2024 16:59,VH_43,1,1947,80.7,41.5,0.83
1/6/2024 17:00,VH_49,2,2094,110.3,46.3,0.99
1/6/2024 17:01,VH_36,5,2272,91.1,43,0.87
1/6/2024 17:02,VH_44,1,2224,82.5,53.2,0.88
1/6/2024 17:03,VH_10,1,2326,78.8,51.5,0.97
1/6/2024 17:04,VH_31,1,2469,99.3,45.8,0.99
1/6/2024 17:05,VH_6,1,2591,83.5,41.9,0.69
1/6/2024 17:06,VH_1,3,2285,93.8,27.8,0.5
1/6/2024 17:07,VH_7,5,1879,78.5,37.8,1.08
1/6/2024 17:08,VH_27,4,2119,90.7,35.7,1.03
1/6/2024 17:09,VH_21,2,1898,83.6,37.8,0.73
1/6/2024 17:10,VH_28,1,2709,86.8,54.4,1.09
1/6/2024 17:11,VH_16,4,2796,82,38.5,1.09
1/6/2024 17:12,VH_46,3,2395,100.3,39.7,0.94
1/6/2024 17:13,VH_23,4,2457,85.1,40.4,1.39
1/6/2024 17:14,VH_20,1,2275,88.6,58,1.25
1/6/2024 17:15,VH_38,5,2309,89,44.7,0.92
1/6/2024 17:16,VH_25,4,1720,106.1,50,0.92
1/6/2024 17:17,VH_28,1,2177,98.9,45.9,0.71
1/6/2024 17:18,VH_5,1,1935,97.9,35.1,1.24
1/6/2024 17:19,VH_21,2,2284,74.2,52.7,1.05
1/6/2024 17:20,VH_18,2,2182,83.4,47,1.16
1/6/2024 17:21,VH_47,5,2784,101.9,44.4,0.57
1/6/2024 17:22,VH_6,2,2474,78.3,53.8,1.16
1/6/2024 17:23,VH_29,5,2285,90.8,43.3,0.9
1/6/2024 17:24,VH_19,3,2119,79.3,44.3,1.12
1/6/2024 17:25,VH_33,3,2702,80.4,43.3,1.1
1/6/2024 17:26,VH_1,2,2191,106.8,50.4,1
1/6/2024 17:27,VH_45,3,2299,97.2,49.1,0.86
1/6/2024 17:28,VH_3,4,2212,99.8,46.4,1.08
1/6/2024 17:29,VH_42,4,2078,97.8,39.7,0.83
1/6/2024 17:30,VH_21,4,2210,88.6,43.1,1.21
1/6/2024 17:31,VH_35,3,1611,83.1,39.7,0.86
1/6/2024 17:32,VH_41,4,1735,86,50.8,1
1/6/2024 17:33,VH_40,5,2304,88.1,37.1,0.85
1/6/2024 17:34,VH_3,1,2670,107.8,53,1.03
1/6/2024 17:35,VH_25,2,2304,76.6,51.4,0.79
1/6/2024 17:36,VH_45,5,1983,84.5,40.4,0.84
1/6/2024 17:37,VH_38,4,1767,80.9,42.9,1.46
1/6/2024 17:38,VH_45,1,2435,100.6,41.4,1.17
1/6/2024 17:39,VH_20,2,2029,108.5,47.2,1.07
1/6/2024 17:40,VH_44,5,2392,93.1,52.1,1.1
1/6/2024 17:41,VH_45,2,2316,93.9,50.9,1.06
1/6/2024 17:42,VH_34,3,2343,90.9,42.8,0.98
1/6/2024 17:43,VH_21,4,2210,94.4,51.3,1.15
1/6/2024 17:44,VH_48,5,2315,97.7,50.9,0.83
1/6/2024 17:45,VH_23,5,2164,94.3,44.1,1.32
1/6/2024 17:46,VH_6,1,2009,95,45,1.02
1/6/2024 17:47,VH_13,1,1910,97.8,52.7,1.16
1/6/2024 17:48,VH_49,1,1484,72.2,50.3,1.31
1/6/2024 17:49,VH_23,2,2145,90,51.1,1.1
1/6/2024 17:50,VH_9,4,2655,93.1,57.9,0.84
1/6/2024 17:51,VH_17,2,2419,94.2,47.7,1.24
1/6/2024 17:52,VH_2,4,2268,88.3,46.6,1.34
1/6/2024 17:53,VH_19,5,1979,91.6,51.8,0.61
1/6/2024 17:54,VH_19,2,2499,82.8,54.9,0.98
1/6/2024 17:55,VH_7,2,2164,72.3,41.9,1.06
1/6/2024 17:56,VH_42,2,2672,99.8,44,0.95
1/6/2024 17:57,VH_42,3,1905,78.7,39.9,0.75
1/6/2024 17:58,VH_20,4,1975,88.4,46.7,0.82
1/6/2024 17:59,VH_9,4,1945,82.5,49.4,0.63
1/6/2024 18:00,VH_17,2,1755,105.9,40.3,1.19
1/6/2024 18:01,VH_27,3,1918,89.2,50.7,1.27
1/6/2024 18:02,VH_47,2,2230,86.9,42.7,1.27
1/6/2024 18:03,VH_2,4,1986,97.5,42.3,0.99
1/6/2024 18:04,VH_36,5,1043,111.6,50.6,1.05
1/6/2024 18:05,VH_19,3,2522,94.1,41.9,1.21
1/6/2024 18:06,VH_17,3,1694,86.2,38,0.95
1/6/2024 18:07,VH_5,2,2376,97,48.7,0.81
1/6/2024 18:08,VH_39,5,2209,74.3,44.3,0.89
1/6/2024 18:09,VH_18,4,2835,90.5,51,1.04
1/6/2024 18:10,VH_7,1,2499,109.9,49.2,0.86
1/6/2024 18:11,VH_17,4,2048,91.6,36.3,1.09
1/6/2024 18:12,VH_39,4,1989,91.1,51.6,0.73
1/6/2024 18:13,VH_36,5,2650,90.2,54.5,0.95
1/6/2024 18:14,VH_40,3,1757,86,50.2,1.08
1/6/2024 18:15,VH_45,4,2257,93.1,50.4,1.03
1/6/2024 18:16,VH_4,3,2160,97.8,43.8,0.85
1/6/2024 18:17,VH_38,5,2097,86.7,42.6,1.15
1/6/2024 18:18,VH_25,5,2306,65.1,46.1,1.05
1/6/2024 18:19,VH_5,2,2256,94.7,49.6,0.58
1/6/2024 18:20,VH_30,1,2337,111.3,49.5,1.09
1/6/2024 18:21,VH_12,5,2241,86.2,42.8,0.92
1/6/2024 18:22,VH_4,5,2325,75.3,42.3,0.9
1/6/2024 18:23,VH_24,3,2228,96.8,37.5,0.83
1/6/2024 18:24,VH_29,5,2002,107.4,48.2,0.8
1/6/2024 18:25,VH_9,4,2201,95.3,43.1,1.04
1/6/2024 18:26,VH_4,2,1985,107.2,43.5,1.11
1/6/2024 18:27,VH_24,2,1965,97.9,53.6,1.03
1/6/2024 18:28,VH_14,4,2099,97.1,48,1.19
1/6/2024 18:29,VH_5,5,2164,84.8,46.6,1.12
1/6/2024 18:30,VH_18,1,2210,92.9,49.2,0.6
1/6/2024 18:31,VH_42,5,2474,89.7,52.1,0.82
1/6/2024 18:32,VH_19,2,2050,89.4,36.9,1.24
1/6/2024 18:33,VH_12,1,2259,87.5,42.2,0.75
1/6/2024 18:34,VH_18,3,2235,92.3,43.8,0.45
1/6/2024 18:35,VH_17,3,2017,77,40.1,1.37
1/6/2024 18:36,VH_30,5,2222,98.1,43.7,1.06
1/6/2024 18:37,VH_24,5,2500,81.2,37.2,0.86
1/6/2024 18:38,VH_11,1,2255,87.5,49.6,0.83
1/6/2024 18:39,VH_35,1,2267,93.3,42.4,1.13
1/6/2024 18:40,VH_23,5,1988,80.7,46,1.1
1/6/2024 18:41,VH_17,2,2790,70.3,45.3,1.07
1/6/2024 18:42,VH_1,3,2005,86.2,47.8,0.96
1/6/2024 18:43,VH_15,1,1699,75.7,32.7,0.74
1/6/2024 18:44,VH_32,2,2458,97.1,47.3,0.99
1/6/2024 18:45,VH_9,5,2165,78.5,43.6,1.21
1/6/2024 18:46,VH_15,4,2109,104.9,47,0.89
1/6/2024 18:47,VH_28,1,2036,89.9,39.1,1.12
1/6/2024 18:48,VH_24,4,2761,90.6,47.1,0.92
1/6/2024 18:49,VH_35,2,2306,70.2,51.5,1.16
1/6/2024 18:50,VH_22,3,2364,91.4,45.9,0.8
1/6/2024 18:51,VH_27,2,2248,89.2,41.4,1
1/6/2024 18:52,VH_19,3,2281,77,41.6,1.09
1/6/2024 18:53,VH_45,2,2619,90.9,47.9,0.86
1/6/2024 18:54,VH_12,1,2124,86,47.8,1.07
1/6/2024 18:55,VH_20,1,1762,87.8,46.8,0.99
1/6/2024 18:56,VH_1,4,2460,90.3,44.8,0.99
1/6/2024 18:57,VH_21,2,2349,85.3,46,0.86
1/6/2024 18:58,VH_49,2,2232,92.5,44.7,1.2
1/6/2024 18:59,VH_45,4,2341,89.1,43.1,0.81
1/6/2024 19:00,VH_1,5,2088,94.7,48.8,1.06
1/6/2024 19:01,VH_10,2,2206,84.7,46.6,0.83
1/6/2024 19:02,VH_47,2,2160,79.4,51.5,0.99
1/6/2024 19:03,VH_32,2,2022,82.9,50.6,1.13
1/6/2024 19:04,VH_39,5,2556,104.4,46.4,0.94
1/6/2024 19:05,VH_22,1,1776,99.6,48,0.38
1/6/2024 19:06,VH_18,4,2908,102.1,40.2,0.73
1/6/2024 19:07,VH_48,5,2463,102.8,44.6,0.57
1/6/2024 19:08,VH_46,3,1666,85.3,46.7,1.01
1/6/2024 19:09,VH_32,3,2132,93,37.1,1
1/6/2024 19:10,VH_27,5,2149,90.8,47.1,0.93
1/6/2024 19:11,VH_28,5,2317,96.6,40.2,0.87
1/6/2024 19:12,VH_18,1,1903,87.1,40.8,1.04
1/6/2024 19:13,VH_39,3,2209,90.9,42.4,0.71
1/6/2024 19:14,VH_49,4,2163,90.7,44.8,1.19
1/6/2024 19:15,VH_29,2,1978,95.3,38.4,1.02
1/6/2024 19:16,VH_18,2,1936,96.6,49.3,0.81
1/6/2024 19:17,VH_44,1,2475,90.9,45.9,0.92
1/6/2024 19:18,VH_8,1,1691,91.2,54.6,0.97
1/6/2024 19:19,VH_31,3,2343,92.3,46.5,0.72
1/6/2024 19:20,VH_34,4,2439,106.5,47.9,1.13
1/6/2024 19:21,VH_7,4,2134,72.7,40.7,1.19
1/6/2024 19:22,VH_36,5,2215,80.3,39.1,1.02
1/6/2024 19:23,VH_18,1,2549,96.7,48.1,1.19
1/6/2024 19:24,VH_38,2,1988,92.7,39.5,1.53
1/6/2024 19:25,VH_9,2,2019,92.6,48.2,0.62
1/6/2024 19:26,VH_9,3,2051,96.7,53.5,1.01
1/6/2024 19:27,VH_46,2,2549,92.1,49.7,0.73
1/6/2024 19:28,VH_8,4,2587,84.4,47.9,1.31
1/6/2024 19:29,VH_35,4,1781,96.3,46.3,1.05
1/6/2024 19:30,VH_18,1,2501,90.2,43.1,0.86
1/6/2024 19:31,VH_5,3,2445,85.5,44.4,0.95
1/6/2024 19:32,VH_14,2,2666,96.9,42.2,1.27
1/6/2024 19:33,VH_28,1,2315,96.5,38.4,1.09
1/6/2024 19:34,VH_30,5,2186,92.1,45.2,1.12
1/6/2024 19:35,VH_4,5,2543,107.2,50.5,1.3
1/6/2024 19:36,VH_39,2,2409,103.3,38.6,1.19
1/6/2024 19:37,VH_20,2,2873,100,52,1.22
1/6/2024 19:38,VH_25,2,2487,115.7,51.1,0.97
1/6/2024 19:39,VH_28,4,2246,88.5,47,0.55
1/6/2024 19:40,VH_12,2,1847,85.4,47,1.02
1/6/2024 19:41,VH_2,5,2025,98.6,44.1,0.87
1/6/2024 19:42,VH_43,2,1769,87.5,45.2,1.16
1/6/2024 19:43,VH_14,3,2135,90.1,42.7,0.65
1/6/2024 19:44,VH_22,5,2477,80.1,45.2,1.17
1/6/2024 19:45,VH_31,3,2198,96.1,45.7,1.04
1/6/2024 19:46,VH_23,5,2506,75.3,54.4,1.07
1/6/2024 19:47,VH_48,1,2301,89,47.8,1.12
1/6/2024 19:48,VH_20,5,2079,89.8,44,0.99
1/6/2024 19:49,VH_38,5,2226,85.6,44.5,0.93
1/6/2024 19:50,VH_4,3,2341,72.4,41.4,1.23
1/6/2024 19:51,VH_15,3,2241,72.4,42.3,1.12
1/6/2024 19:52,VH_24,5,2245,82.5,49.6,1.14
1/6/2024 19:53,VH_25,5,1969,95.4,42.5,0.98
1/6/2024 19:54,VH_1,4,2070,92.9,41.9,1.02
1/6/2024 19:55,VH_7,1,2877,89.8,42,1
1/6/2024 19:56,VH_31,1,2568,81.2,41.4,0.65
1/6/2024 19:57,VH_12,2,1757,93.4,50.6,0.72
1/6/2024 19:58,VH_42,5,1489,72,45.7,0.98
1/6/2024 19:59,VH_5,5,2222,66,43.6,0.62
1/6/2024 20:00,VH_44,5,2468,87.6,45.1,0.98
1/6/2024 20:01,VH_50,5,2044,84.5,46.1,0.82
1/6/2024 20:02,VH_42,1,2506,100.1,41.3,0.98
1/6/2024 20:03,VH_38,3,2217,91.6,38.1,1.03
1/6/2024 20:04,VH_12,4,2151,106.5,51.7,0.63
1/6/2024 20:05,VH_39,3,2426,84.5,49.9,1.07
1/6/2024 20:06,VH_18,3,2040,94.9,46.9,0.91
1/6/2024 20:07,VH_2,1,2113,87.5,49.6,0.54
1/6/2024 20:08,VH_10,4,2401,103.8,54.6,0.91
1/6/2024 20:09,VH_15,5,2190,88,42.3,1.08
1/6/2024 20:10,VH_30,1,2772,98.5,39.4,0.92
1/6/2024 20:11,VH_44,1,2408,79.2,48.3,0.91
1/6/2024 20:12,VH_17,4,2388,85.8,37.7,1.03
1/6/2024 20:13,VH_4,2,2185,89.2,45.2,0.9
1/6/2024 20:14,VH_7,1,2462,102.6,43.5,0.95
1/6/2024 20:15,VH_41,3,2103,68,48.4,0.73
1/6/2024 20:16,VH_31,3,2284,86.7,42.6,0.9
1/6/2024 20:17,VH_39,5,1925,86.3,51,1.38
1/6/2024 20:18,VH_34,1,2511,69.2,41.3,1.04
1/6/2024 20:19,VH_6,5,2287,85.4,48.5,1.05
1/6/2024 20:20,VH_50,1,2794,74.6,41.7,0.87
1/6/2024 20:21,VH_38,4,2917,66.7,47.7,0.92
1/6/2024 20:22,VH_45,1,2428,87.4,39.9,0.95
1/6/2024 20:23,VH_34,2,2220,87,44.9,1.17
1/6/2024 20:24,VH_44,3,1916,87.6,51.6,1.24
1/6/2024 20:25,VH_15,4,2471,92.5,45.6,0.91
1/6/2024 20:26,VH_14,3,2263,81.2,50.9,1
1/6/2024 20:27,VH_6,5,2361,107.9,44.9,0.95
1/6/2024 20:28,VH_50,4,2718,89.7,42.5,1.15
1/6/2024 20:29,VH_37,2,1952,102.9,45.9,1.09
1/6/2024 20:30,VH_50,3,1922,73.2,48.1,0.98
1/6/2024 20:31,VH_32,1,2129,81.7,35.5,1.2
1/6/2024 20:32,VH_3,1,2446,96.9,47.6,1.1
1/6/2024 20:33,VH_3,1,2366,87.7,40.3,0.85
1/6/2024 20:34,VH_22,4,1931,79.3,39.1,1
1/6/2024 20:35,VH_22,2,2426,71.6,47.7,0.96
1/6/2024 20:36,VH_10,2,1839,97.3,51.7,0.8
1/6/2024 20:37,VH_3,2,1948,96.5,46.1,0.95
1/6/2024 20:38,VH_12,3,2165,92.4,38.2,1.23
1/6/2024 20:39,VH_29,4,2033,85,41.6,1.22
1/6/2024 20:40,VH_48,1,2466,78.9,42.9,1.18
1/6/2024 20:41,VH_17,3,2285,89.5,46,1.16
1/6/2024 20:42,VH_7,2,2729,76.8,44.6,1.04
1/6/2024 20:43,VH_13,1,2125,82.5,47.5,0.88
1/6/2024 20:44,VH_2,4,2163,102.6,50,1.11
1/6/2024 20:45,VH_4,5,2563,71.5,46.7,0.67
1/6/2024 20:46,VH_10,2,2172,96.8,49.5,0.87
1/6/2024 20:47,VH_39,2,2648,104.9,43.7,1.22
1/6/2024 20:48,VH_24,2,2362,98.2,61.5,0.9
1/6/2024 20:49,VH_17,2,1494,94,47.8,1.13
1/6/2024 20:50,VH_6,1,2553,85.4,48.4,0.93
1/6/2024 20:51,VH_19,4,2473,83.5,53.8,1.11
1/6/2024 20:52,VH_5,3,2485,67.5,45.4,0.69
1/6/2024 20:53,VH_32,1,1626,90.4,41.8,1.25
1/6/2024 20:54,VH_10,4,2001,86,51.5,0.78
1/6/2024 20:55,VH_9,3,2023,83,51.8,0.73
1/6/2024 20:56,VH_27,2,1947,89.8,45.8,1.24
1/6/2024 20:57,VH_13,4,2722,90.6,53.8,1
1/6/2024 20:58,VH_19,2,2196,83.6,44.6,0.94
1/6/2024 20:59,VH_21,4,2189,106.1,49.7,1.31
1/6/2024 21:00,VH_24,5,2365,97.3,52.6,1.15
1/6/2024 21:01,VH_38,2,2370,99,45.5,0.91
1/6/2024 21:02,VH_4,2,1199,89,47.3,0.97
1/6/2024 21:03,VH_24,2,2006,95.1,50.1,1.21
1/6/2024 21:04,VH_35,1,1776,81,43.2,0.81
1/6/2024 21:05,VH_3,3,2320,96.7,40.9,1.29
1/6/2024 21:06,VH_4,2,2113,88,51.7,0.91
1/6/2024 21:07,VH_37,2,2204,79.8,46.5,0.83
1/6/2024 21:08,VH_40,1,1576,89.8,42.5,1.22
1/6/2024 21:09,VH_48,1,2107,87.1,45.5,1.15
1/6/2024 21:10,VH_35,5,2534,113.2,47.5,0.64
1/6/2024 21:11,VH_31,4,2622,94.4,37.2,0.98
1/6/2024 21:12,VH_44,2,2415,105.8,48.6,0.78
1/6/2024 21:13,VH_25,4,1799,101.3,47,1.16
1/6/2024 21:14,VH_40,1,2577,90.4,53.3,1.34
1/6/2024 21:15,VH_13,1,2417,85.6,43.9,1.11
1/6/2024 21:16,VH_4,5,2164,72.6,51.9,0.85
1/6/2024 21:17,VH_46,3,1592,81.3,44.8,1.18
1/6/2024 21:18,VH_14,1,2486,96.6,45.7,0.99
1/6/2024 21:19,VH_13,2,2022,87,46.4,0.99
1/6/2024 21:20,VH_27,5,2303,93.8,55.5,0.9
1/6/2024 21:21,VH_6,3,2220,69.7,38.8,1.02
1/6/2024 21:22,VH_17,5,2661,94.5,47.5,0.99
1/6/2024 21:23,VH_36,1,2162,101,45.2,0.52
1/6/2024 21:24,VH_40,3,2195,72.2,44.9,1.01
1/6/2024 21:25,VH_49,4,2673,93.7,47.9,0.97
1/6/2024 21:26,VH_35,3,2002,103.4,50.5,1.07
1/6/2024 21:27,VH_17,2,2444,106.8,47.7,0.6
1/6/2024 21:28,VH_41,4,2140,85,51.2,1.1
1/6/2024 21:29,VH_2,4,1899,97.8,43.7,1.01
1/6/2024 21:30,VH_13,2,2200,104.3,44.8,1.1
1/6/2024 21:31,VH_2,4,2407,94,40,0.67
1/6/2024 21:32,VH_28,1,2606,102.9,54.9,0.75
1/6/2024 21:33,VH_43,3,2642,89.6,44.1,0.63
1/6/2024 21:34,VH_26,3,2111,93.9,43.5,1.03
1/6/2024 21:35,VH_22,2,1903,83.8,48,0.93
1/6/2024 21:36,VH_47,1,2104,88.4,50.5,0.97
1/6/2024 21:37,VH_43,4,1845,94.3,41.5,0.72
1/6/2024 21:38,VH_3,3,2134,83,50.9,0.76
1/6/2024 21:39,VH_35,3,2097,87.8,43.5,0.5
1/6/2024 21:40,VH_12,3,2418,97.6,52.2,0.73
1/6/2024 21:41,VH_24,3,1538,110.5,42.3,0.87
1/6/2024 21:42,VH_5,5,1979,69.5,48.7,0.88
1/6/2024 21:43,VH_20,2,1982,109.8,45.2,0.99
1/6/2024 21:44,VH_39,4,2556,87.4,39.4,1.15
1/6/2024 21:45,VH_39,4,1865,99.6,37.9,0.86
1/6/2024 21:46,VH_13,2,2267,101.6,41.3,1.1
1/6/2024 21:47,VH_41,1,2161,105.6,50,1.16
1/6/2024 21:48,VH_45,2,2512,82.7,35.3,1.23
1/6/2024 21:49,VH_12,3,2378,87.7,46.7,1.1
1/6/2024 21:50,VH_13,3,2236,89.5,46.2,1.01
1/6/2024 21:51,VH_10,2,2033,86.4,36.6,0.78
1/6/2024 21:52,VH_33,2,1644,103.2,41,1.05
1/6/2024 21:53,VH_40,4,2274,89.2,41,0.92
1/6/2024 21:54,VH_16,4,2359,73.8,45.3,1.28
1/6/2024 21:55,VH_45,5,1727,83.7,52.3,1.02
1/6/2024 21:56,VH_35,5,1829,74.2,50.4,0.97
1/6/2024 21:57,VH_3,3,2275,87.7,43.2,1.28
1/6/2024 21:58,VH_5,5,2301,96.7,40.9,0.9
1/6/2024 21:59,VH_26,5,1902,83.5,37.2,1
1/6/2024 22:00,VH_11,1,2027,86,43.1,1.4
1/6/2024 22:01,VH_7,2,1649,87.3,40.5,1.05
1/6/2024 22:02,VH_10,4,2613,91.4,44.8,1.23
1/6/2024 22:03,VH_42,5,1810,95.2,45,1.3
1/6/2024 22:04,VH_34,4,2362,98.1,42.6,0.89
1/6/2024 22:05,VH_3,5,2189,112.6,42.7,1.18
1/6/2024 22:06,VH_8,5,2586,91.2,41.5,0.93
1/6/2024 22:07,VH_31,3,1962,97.4,42.4,1.41
1/6/2024 22:08,VH_11,1,2218,74.1,52.2,1.29
1/6/2024 22:09,VH_45,2,1690,86.2,47.6,1.15
1/6/2024 22:10,VH_7,2,1618,87.3,47.7,1.21
1/6/2024 22:11,VH_45,3,2378,79.8,50.1,0.86
1/6/2024 22:12,VH_2,3,1664,84.6,49.6,1.34
1/6/2024 22:13,VH_6,2,2131,88.9,52.1,0.82
1/6/2024 22:14,VH_41,2,2503,85,47.9,1.08
1/6/2024 22:15,VH_32,1,2424,116,46,0.86
1/6/2024 22:16,VH_20,5,2000,95.1,42,1.17
1/6/2024 22:17,VH_34,1,1723,110,40.9,1.35
1/6/2024 22:18,VH_50,2,2352,104.9,49.4,1.09
1/6/2024 22:19,VH_16,5,2602,83.6,44.4,1.06
1/6/2024 22:20,VH_25,2,2001,90.4,38.2,0.98
1/6/2024 22:21,VH_12,1,1959,85.7,34.5,1.02
1/6/2024 22:22,VH_7,1,2042,88.4,55.7,0.93
1/6/2024 22:23,VH_39,1,2371,80.2,40.1,1.33
1/6/2024 22:24,VH_17,5,2568,85.6,41.6,1.16
1/6/2024 22:25,VH_45,4,1828,93.6,51.1,0.93
1/6/2024 22:26,VH_11,4,1750,93.3,39,1.01
1/6/2024 22:27,VH_6,2,2901,92.5,47.7,1.58
1/6/2024 22:28,VH_23,5,2146,89.4,54.1,1.05
1/6/2024 22:29,VH_27,3,2275,98.6,55.6,1.29
1/6/2024 22:30,VH_46,4,1992,87.4,42.8,0.88
1/6/2024 22:31,VH_6,5,2346,103.9,44.9,1.09
1/6/2024 22:32,VH_38,5,2488,71.5,43,0.88
1/6/2024 22:33,VH_2,4,2289,96.6,44.9,0.89
1/6/2024 22:34,VH_22,5,2722,94.9,51.5,1.16
1/6/2024 22:35,VH_20,5,2101,83.3,38,0.82
1/6/2024 22:36,VH_25,4,2121,86.4,48.2,0.76
1/6/2024 22:37,VH_15,1,2269,94.6,44,1.14
1/6/2024 22:38,VH_49,2,2339,99.2,51.8,0.9
1/6/2024 22:39,VH_29,3,2268,72.5,51.6,0.94
1/6/2024 22:40,VH_8,2,1814,96.3,43,0.64
1/6/2024 22:41,VH_37,1,2293,85.4,44.4,0.75
1/6/2024 22:42,VH_49,1,2087,101.3,49.5,1.04
1/6/2024 22:43,VH_33,5,2025,71.6,49.9,0.95
1/6/2024 22:44,VH_22,2,2209,114.5,32.6,1.18
1/6/2024 22:45,VH_50,1,1911,81.1,49.4,0.82
1/6/2024 22:46,VH_47,2,1859,104.3,53.2,0.97
1/6/2024 22:47,VH_5,1,1415,89.3,46.3,1.01
1/6/2024 22:48,VH_39,3,2724,81.8,49.8,0.96
1/6/2024 22:49,VH_18,1,2366,92.7,51.4,1.12
1/6/2024 22:50,VH_38,2,2164,100.3,46.1,0.78
1/6/2024 22:51,VH_37,5,1999,74.5,49.1,1.1
1/6/2024 22:52,VH_30,2,1337,97,45.1,1.23
1/6/2024 22:53,VH_31,4,1981,89.9,44.7,0.84
1/6/2024 22:54,VH_10,2,2414,95.8,41.7,1.08
1/6/2024 22:55,VH_15,3,2482,90.1,45.9,1.07
1/6/2024 22:56,VH_42,3,2392,84.3,54.4,1.12
1/6/2024 22:57,VH_48,3,2247,78.9,40.5,1
1/6/2024 22:58,VH_44,1,2591,96.7,48.1,1.28
1/6/2024 22:59,VH_18,3,2101,96.7,46.6,1.42
1/6/2024 23:00,VH_23,2,2525,96.6,52.4,1.13
1/6/2024 23:01,VH_33,5,2084,94.3,53.3,1.06
1/6/2024 23:02,VH_16,3,1935,99.4,40.4,1
1/6/2024 23:03,VH_38,2,1898,104.1,42.1,0.74
